category,rating,label,clean_text
Movies_&_TV,5.0,1,loved jack hill film fun watch start finish gang go duel roller ring shoot wild street help black panther female run like gang one gang called silver dagger reminded greaser stlye gang leather jacket switch blade knife also complete girl eye patch lost eye fight course really top unrealistic much fun action dialouge seemed come page comic book dagger deb gang girlfriend kick guy gang silver dagger think maybe guy soft leader get knocked roller rink shootout girl change gang name jezebells go seek revenge dead leader go agaisnt rival happens rift among jezebell girl might traitor traitor within gang highly recommend switch blade sister watched see
Movies_&_TV,5.0,1,jeff dunham world tour special map watch open mind based people said product personally found special enjoyable lot good fact place tour took place also found character funny country even rule strict certain thing said stage dvd give choice bleep unbleep like family enjoy uncensored version special course fully uncensored special five seven special one normally give away spoiler dvd family unbleep version walter dropping alot f word stage preformance like said special actually good watch open mind enjoy extra flim alot people complain not find issue special still funny made almost cry laughing hard rib cage still hurt today
Movies_&_TV,4.0,0,enforcer american spy movie twist enforcer one two greatest film th century first directed george clooney film one popular last ten year also film cult following nominated oscar enforcer merit movie well made film father lost war son recovering life drug addiction film love story father lost war son recovering drug addiction film love story father lost war son recovering drug addiction film love story father lost war son recovering drug addiction
Movies_&_TV,5.0,0,danny jet li woman life father mother father dy father wife ryan gosling son matthew mcconaughey leave father return sent orphanage cared foster parent ryan gosling arrives haunted ghostly figure appears greatgrandson father ghost tell ryan father died child spirit returned ryan forced live mother figure ryan go orphanage mother unwell see ghost look father find nothing ryan see ryan taken back orphanage meet man named bill ben stiller bill not bad man good guy ryan good guy good dealing mother ryan meet bill
Movies_&_TV,3.0,1,come time kemosabe good man must wear mask trying provide justice notorious outlaw butch cavendish ranger john reid hammer shot left dead rescued comanche indian named tonto depp told destiny together ride stop cavendish time tonto lone ranger going not expecting much really not excited see reason one young remember tv series not big johnny depp fan one reason preview made look slapsticky campy nothing thought looked good even low expectation movie not good pretty funny part laugh throughout really one time watch fair expect worse movie could hour shorter would fine overall long drawn long kid stay interested boring adult stay interested give c
Movies_&_TV,2.0,1,aware three melies short disk one color trip moon disk twice color b w choice two excellent musical track b w film color film one soundtrack completely unidiomatic distracting mumbling voice not follow action film worse yet omits melies narration supposed part film nothing make sense without cheezy synth music sound like loopy soundtrack mutton chop midget porn movie film best watched volume turned rest disk filled feature length documentary interesting not imagine watching little money get five disk flicker alley dvd collection melies dozen great film many even beautiful color one would recommend getting instead search melies flicker alley find supplement dvd completes set dvd actually look better color version
Movies_&_TV,2.0,0,dislike new take original story lot predictable two main character interesting interesting scene go tangent think going fun series fansi love series love fact comedy love fact writer chose go realistic look character love fact included lot action scene love fact writer chose go realistic look character love fact writer chose go realistic look character love fact writer chose go realistic look character love fact writer chose go realistic look character love fact writer chose go
Movies_&_TV,1.0,0,not know everyone else said read lot review agree movie worth seeing acting superb movie worth seeing entertaining movie movie still worth seeing great movie recommend iti fan star trek since child love show character refreshing see show current form definitely watching little disappointed decision producer go fourth season not bad idea show two great idea three little disappointed decision producer go fourth season not really know show like writing glad decided go fourth problem third season
Movies_&_TV,1.0,1,first not horror horrible three completely bland removed uninspiring predictable short long really give no real insite state american family nothing thought provoking short make attempt shock audience violence end nothing add help drive real message home peoblem three film beginning know message none enlightening forced watch long drawn story no twist no insight absolutely nothing relate viewer draw ended scene violence utimately mean nothing scene meant shock end another scene happens blood there no emotion no character developement bland dull uneffective bottom line want something thought provoking not looking gore blood look somewhere else not satisfy looking dissapointed look no one extremely rated unfortunatly nothing special buy used like buck
Movies_&_TV,4.0,1,swedish comedy set take look life commune stockholm elisabeth lisa lindgren run away drunken husband rolf michael nyqvist hit face taking along yearold daughter son eight nine land elizabeth brother life hippie commune member committed socialism vegetarianism feminism openmarriage not agree whose turn washing poor kid feel humiliated estranged among bunch immature adult father effort win back trust make thing worse slowly begin forming relationship kid age meanwhile elizabeth introduced feminist idea expressed radical notion allowing underarm hair grow soon learn behind empty slogan hippy lie deep hypocrisy eventually learn take form real community bound tie love affection along way many funny moment liked movie apart abba soundtrack character change grow ideological point make delivered subtly instead hammered home
Movies_&_TV,4.0,0,something completely different movie twominute miniseries story basically character different plot interesting movie english one important language world great way introduce story great way get sense character motivation special effect excellent cinematography superb sound excellent liked song yes movie theme movie good story shame not good original excellent movie kid adult alikethe movie good story not good original movie well done funny recommend movie anyonea wonderful movie movie good story great movie well written
Movies_&_TV,5.0,0,well finished watching movie thought pretty good acting pretty good story pretty good acting pretty good movie pretty good acting pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good movie pretty good
Movies_&_TV,4.0,1,ok people right one not measure disney animated classic like beauty beast little mermaid maybe not bad thing anyone remember little disaster inabox humpback no well count blessed spared divine hand god bad movie not bad not fact rather enjoyed storyline solid not wholly original graphic great sorta reminded titan ae movie got laugh whereas titan ae not voice actor also seemed fun time thing killed movie poorly box office shear number treasure island movie sure move wholly orginal idea would box office smash unfortunately not opportunity one go ahead movie surly keep kid interested plus side adult annoying singing kept minimum
Movies_&_TV,1.0,1,horror genre junkie whereas really loved blair witch project really disliked walked away theater people going seriously paid even year old son not impressed scare easily kept waiting feeling fear hit never looked phone check time hour already nothing fantastic happened yet year old daughter saw told believe order scare believe spirit hauntings yet could not get movie scare one bit last scene not divulge ruin people every time story line would move toward scary suddenly shifted away watch show like haunting extreme paranormal opinion scarier paranormal activity not impressed wanted money back husband wanted see told would better wait hit dvd watch not seen rent movie buy
Movies_&_TV,1.0,0,jamie blank valentine real standout film turnbased action adventure twist movie actionoriented action sequence well done special effect good special effect bit intense overall valentine solid movie highly recommend anyone enjoys action adventurei like movie much watched time not sure many time viewed people movie good introduction daily routine problem writing thought good good movie young person watch no problem sound wish used audio video capture technique good see actor movie acting good character believable
Movies_&_TV,4.0,0,manic mileaminute screwball comedy entertaining movie great deal humor two main character hardly typical actor film filled strong performance supporting cast film make want see story pretty simple main character place overall tone movie well done movie simple main character place overall tone movie well done acting pretty good action pretty good although not much action movie pretty simple main character place overall tone movie pretty well done story pretty simple main character place overall tone movie pretty well done movie pretty simple main character place
Movies_&_TV,5.0,1,interested getting feeling awful event plagued rwanda genocide act recently great presentation event based knowledge kind documentary drama blended together striking given date review ludicrous world shameful people knew event taking place no oil resource nation maul no interest lend hand no act humanitarianism super power self fulfilling act benefit leader nation self interest take wikileaks example surfacing today problem leak leak document criminal act leader government site questioned not leader want get sense international mismanagement feel responsibility please watch video source topic would include darfur history sociology genocide see video great entertaining presentation event not document datahook productlinklinked class alinknormal href darfurnowdpbxhrgrefcmcrarpdrvwtxt ieutf darfur datahook productlinklinked class alinknormal href thehistoryandsociologyofgenocideanalysesandcasestudiesdprefcmcrarpdrvwtxt ieutf history sociology genocide analysis case study
Movies_&_TV,1.0,1,earth song narrated michael york actor directed brian luke seaward expert stress management mindbodyspirit healing succinct argument may intended inspirational voiceover otherwise visually breathtaking production seen recently writing almost done watching program mute frankly could not take insipid palaver two minute beginning hoping papytalk would change something informative smarmfree not proof fairly accomplished actor british inflection not actually keep stunning cinematography trying hard say grammatically correct meaningless flowery verbiage attempt sound poetic pathetic production nature equivalent roman polansky film tess gorgeously shot lifeless bland numbingly tedious find wishing something would happen not michael york drone relentlessly anyway considering watching production let alone buying would recommend find something interesting watch instead way not miss good part due head snap back swallowing tongue dying horrible death verbal anesthesia production
Movies_&_TV,5.0,0,charlie x robert walker clemens coldblooded murderer killed estranged wife killer sent remote place siberia forced live cage forced kill people killing woman crime last straw walker kill one person able go remote location get revenge killer us father young son base forced kill woman walker learns forced kill woman order get revenge murderer group men led man caught crime sent remote location kill murderer walker meet woman cage fall love movie well done funny good acting well acted plot movie
Movies_&_TV,1.0,0,not want go story say movie pretty good story well done acting superb would recommend anyone like action moviesi excited see movie review said great movie not little cheesy time entertaining fun special effect excellent movie interesting enjoyed fact character design good wish movie like not bad fun moviei fan mummy year always loved movie movie definitely one best bunch not best bunch pretty good thing enjoyed movie main character movie played
Movies_&_TV,4.0,1,intacto spanish language film directed juan carlos fresnadillo ingenious take idea seemingly borrowed deer hunter bit subtle scifi theming worthy rod serling twilight zone impact supernatural theme made convincing appearance great max von sydow important supporting role appearance spooky early ingemar bergman movie make character credible story bit thin interest movie revolves around character participation highly dangerous even fatal game chance much like russian roulette theme deer hunter attraction deer hunter purely addiction thrill risk attraction subtle stronger intacto big fan director commentary movie like found commentary bit thin little explain basic premise development origin movie not deep emotionally involving bergman magician virgin spring fellini la dolce vita character thrill seeker little depth subtly supernatural premise way story told make trip interesting
Movies_&_TV,1.0,1,anne attractive film dependent camera exploit constant close ups face charmingbeguiling theatrically pointless expression film actually plot rip crash movie led believe alive not dialogue poorly scripted cliched nonprofessional exchange role wilson excorporate vp turn wall painter motorcycle rider sailboat sailor midnight swimmer rooftop wall sitter fortunately less minute activity totally unrealistic incompetent questioning anne psychiatrist little effort studio spend money no realistic special effect no effort research plane crash plane remnant clearly marked placed secure hanger save composer musician fee music constant monotonous plunking piano key saved money not director evidenced lack continuity building tension appropriate type movie well someone added gratuitously brief semisex scene worst crime studio commits exploit people fear flying death feelgood not really dead vacationing dream forever
Movies_&_TV,4.0,0,shaun dead movie funny reason gave star acting poor acting bad impossible watch acting bad impossible watch not know describe not know describe not get enough movie making not even know describe like scary movie must see shocked good not like scary movie disappointed not like scary movie disappointed not like scary movie disappointed not like scary movie disappointed not like scary movie disappointed not like scary movie disappointed not like
Movies_&_TV,5.0,0,liked omega code movie much boring ride tempted give movie wife yr old love movie glad great movie whole family watched twice not wait see next one love ending watched many time one best movie ever seen highly recommend watched movie son month old big fan movie watched watched time impressed watch movie movie not good first one not know movie not rated r would recommend movie kid year age not recommend family child
Movies_&_TV,5.0,1,ever taken exercise class totally kicked butt looking get kind workout home done know serious work approximately minute constant cardio includes active aerobic warm minute cool stretching fairly good shape although weight lose find workout excellent challenge starting exercising would think would bit much take although jm show easier version exercise note jm admit never fan previously would see biggest loser would rub wrong way however trying workout big fan one awesome trainer able get across even via video people commented lot talking video true not really matter matter
Movies_&_TV,1.0,1,agree many lessthanimpressed review movie really getting tired today film depend much cgi not perfected yet still look way cartoonish hard take seriously miss scifi horror film creating special effect without cgi looked realistic film back yet see smith film worth watching twice big budget film generally pretty lame appeal wild wild west independence day men black robot etc pretty lame big box office hollywood film hitch not cgi guess made film bad smith well wait minute not not like smith not like film actor could replaced film still overblown still dull movie guess not care choice movie career guess not hurtin america eats crap
Movies_&_TV,5.0,0,seems movie attempt take lot element original well original theatrical version put new light story well told acting outstanding funny moment movie also good twist end good twist end overall liked not sure would watch like comedy not hard find not let movie get old old must see comedy loveri love actor movie great movie one movie leave feeling writer director actor actor enjoy watching againthis movie good kid bought movie sex city good movie movie little slow
Movies_&_TV,5.0,0,friend brought movie great movie whole family really enjoyed movie character story great acting great acting great acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good acting good
Movies_&_TV,5.0,1,today almost everyone heard billy graham not everybody know early history rest story paul harvey liked say dvd tell rest story interesting narrative begin billy graham young man living parent home came called ministry also learn person almost married one met see one billy graham best friend ministry let ridicule publicly easy identify billy graham different situation portrayed movie definitely keep interest part funny sad even billy graham not public figure would account worth watching even though not big name actor film well done enjoyable longtime admirer dr graham came forward one crusade twelve year old learning dr graham history made respect even movie suitable age clean family highly recommends give five star
Movies_&_TV,4.0,1,heard going jurassic park iii thought would suck ending lost world great way end series figured would suck give jurassic park bad name wrong one action intense one series would give star not compare previous two real glad see sam neil return dr grant may not popular actor good one special effect great usual lost world visuals not whole lot better first one tell significant difference jurassic park iii dino detailed relistic looking two movie music hand not good john williams not conduct score one music not quite touch two course movie cheesy part one example ending army navy showed rescue unrelistic movie still great though great conclusion ending wonderful movie series
Movies_&_TV,5.0,0,found interesting material internet film great onei really enjoyed film script acting good acting good would highly recommend film anyone like action filmsit good love good family movie not know ending think ending good would recommend anyone like action moviesi enjoyed movie love character acting good story interesting liked story linei enjoyed movie glad bought would not recommend anyone fan series fan original series want see new spin series series premise pretty simple main character priest trying save child evil world first becomes true hero story start move along
Movies_&_TV,5.0,0,movie talk epidemic pregnancy lot fun see growing number pregnant woman gore blood graphic monster scary actress great acting good special effect excellent special effect bit gruesome not feel need watch watch movie must see girl like good horror moviei remember young remember watching movie first came little boy remember seeing movie movie not say enough good thing movie got good plot got good ending watch movie definitely worth watching girl like good horror moviemy year old love show love like whole story fun funny movie love show watched last night would recommend son
Movies_&_TV,4.0,1,movie wonderfully simple sincere presenting message story based life patrick tyler doherty present question god upright churchgoing family firstly father main bread winner dy unexpectedly younger two brother diagnosed rare breed brain cancer quite aggressive christian believe divine healing response supposed much needed healing not take place life young innocent boy scenario presented member family suffers pressure situation tyler grandmother step source help encouragement tyler keep faith start writing letter god order keep perspective thing around apparent answer one letter new postman show befriends family family challenge tyler resolve determination motivates not give trying solve personal problem film moving emotionally make people cry keep hoping believing message ring true end hold jesus no matter outcome
Movies_&_TV,5.0,1,bunny course prolific breeder also make extaordinarily brutal killer slasher fan need hop hop dvd quick writerdirector chad ferrin someone knocking door quickly establishing cult horror stud movie darn near perfect melding violence nudity touch dark comedy likeable protagonist despicable villain great writing acting pacing character camerawork bloody effect done stylish original fashion easter time mindy single mother yrold son nicholas mentallydisabled hard time coping loss father mom brings home new boyfriend remington young kid instinctually put red flag mindy leaf work get see first hand total scumbag dude really invite prostitute degenerate sleazeball buddy party get bloody mysterious killer bunny mask ready hunt easter egg going dye easter bunny kill kill undeniably spectacular low budget gem star highly recommended fan deranged bloodsplattered cinematic chaos mayhem
Movies_&_TV,5.0,0,add movie adaptation book name story not scene actor good not scene better great movie kid read book not wait see next one not get enough movie great love movie must young couple even grown great movie lot action great story not good movie huge fan original like new one wish would done sequel never seen not really know story good really enjoyed movie good disappointed ending would recommend movie anyone like
Movies_&_TV,3.0,0,eh seen much better one seen better one starting get film not say enough good thing like movie buy iti not imagine movie would like released dvd not sure would great soundtrack crappy song like movie buy lot funi thought going one best show ever made acting superb direction perfect production value top notch highly recommend anyone never seen heard show fan show show not fan show love show not wait next season show big fan music story line show
Movies_&_TV,5.0,1,thought dvd exceptional frontier house series tell story three family cast character actual people case includes clune family glenn family brook family clunes essentially rich people two adult four child malibu live mansion glenn two adult two child middle class church going family tennessee brook something evolving family start young man father become young man new bride two month project family different background personality making interesting not mention entertaining community interaction epinions thank goodness not born time life difficult not chop enough wood coming winter plant enough food root cellar store enough food cattle chicken build shelter not going make frontier exceptional viewing especially today child see like survive day frontier let u thankful modern day convenience good dvd buy library recommend
Movies_&_TV,5.0,1,little anime truly emphasizes fact japan quite obsessed wistful vision fantasyperfect highschool lifestyle completely saturated glittery magic actionadventure flawless youth quite similar famous master manga osmau tezuka knight ribbon young princess dress male garb embark soulsearching odyssey utena cotton candypink hair sparkling blue eye don boy school uniform date girl swanky academy school young child mythical land attend utena meet mysterious black girl startling green eye lavendar curl rosechoked greenhouse tends colorful flower utena see get slapped around challenge tormenter duel would take place great ivory arena heaven right underneath floating inverted castle win thus rose bride quite gratefully throw utena foot much unwillingness claim mistyeyed fantasy tale filled princely princessly heroism chivalric romance theatrical drama lot swashbuckling action ideal vision innocent childhood adolescent rebellion lesbian suggestion quite sweet fairylike
Movies_&_TV,4.0,0,finished picture best part whole film blown away film unfolds no way not take whole moving pleased quality picture quality sound highly recommend iti watch movie liked ending felt like watching something real loved way story went loved ending thought ending good happy got iti like story not long take lot time get used character good storyi like good movie liked muchgreat show far fact filmed late would say good one whole movie good pleased price iti huge fan series
Movies_&_TV,5.0,0,oh dear seen movie movie slow lot blood gut acting not believable voice acting not great movie not well written acting not good plot not good movie not well written acting not good plot not good movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written movie not well written
Movies_&_TV,3.0,1,finale decent alot zombie finally got farm spend next season prison get drawnout though outside rick daryl andrea however character weak not good thing not really care cast get killedoff bring michionne seriously wt heck wood hundred zombie around old man herschel round pump shotgun funny rick need get serious give carl good ol fashioned buttwhooping mess caused lori bipolar biatch need servedup zombie chow tdog heck good always wanting go never squat kill himoff already carol seriously sophia useful know everyone infected already care turn zombie upon dying not bittenscratched maybe introduce new twist well let u see season brings hearing talk russian army invading spetsnaz force underground not affected left usa shooting hero would epic
Movies_&_TV,3.0,1,huge fan grace think without doubt one best show tv said season show previous season not say much season reason show creator decided time grace get married chose harry connick jr love interest leo decision threw show completely course eye changed show two friend became grace getting married newlywed trying deal husband not around quite much karen jack remain hilarious always jack continues career struggleing actor karen divorce stan discovering affair minnie driver suprisingly hilarious one thing say season funniest episode series mainly season finale feature karen grace jack putting stan rest sea without giving away much two character go overboard someone might cheating two character end bed together far one funniest episode ever good show ok season still worth buy
Movies_&_TV,5.0,0,no surprise film hailed classic strong one film famous film fight two lead played christopher walken keanu reef trying overcome two men leaving woman wheelchair save mother film brutal difficult understand took reef long get film air compelling one hood one film camera shooting moment terror film shot great accuracy actor superb take screen make film feel real seen many time never saw horror film many movie feel like make viewer feel alive film strong atmosphere suspense mercy viewer film music intense suspense intense
Movies_&_TV,4.0,0,like not movie good stuff lot action lot action blood gore lot gore blood would recommend itthis movie excellent acting great storyline good directing great story little slow time overall fun movie recommend iti like good movie one little loud hard follow not faint heart not faint heart must see fan mad max series recommend movie everyone enjoys mad max seriesthis awesome movie really impressed quality picture sound actor movie amazing movie not bad movie would say little slow part movie good beginner advanced recommend movie everyone like action movie suspense
Movies_&_TV,3.0,1,watched mcfarland usa costner think good movie tough not compare two movie costners portrayal bit costners play flawed character well although portrayal feel bit subdued expected though estill played little girl eloise really played role well movie try tell story shade gray not clear cut everyone involved character flaw emotional moment time movie feel bit flat slow moving story failed really connect character pull heartstrings expected almost seemed tried hard bit grey story time lack character development made feel bit superficial maybe watched mcfarland usa comparing much not know not bad movie mean good family movie start conversation seem lack something could make
Movies_&_TV,3.0,1,actor albert finney carol burnett ann reinking tim curry bernadette peter director john huston format ac bluray dolby dubbed ntsc subtitled widescreen language english subtitle hindi german french finnish swedish arabic italian norwegian dutch danish english turkish spanish japanese dubbed french german italian spanish japanese subtitle hearing impaired english region region aspect ratio number disc saw film original theatrical run ready leave uptown theater dc realized carol burnett still stayed reading review not understand business aspect ratio reviewer dvd version not bluray maybe high def digest review say regarding year show lot age movie annie breath fresh air catalog title film framed production design muted color scheme shine bright clear beautiful restoration picture maintains wonderful filmlike appearance solid grain structure maintains depth detail without compromising black level slight softness overall image id wager intention fine detail doesnt suffer musical offer lot eye see enjoy would love hear commentsclarifications
Movies_&_TV,5.0,0,usual pixar never fails entertaining two movie also well done story welltold funny moment not funny not film make laugh laugh film make cry fan original cartoon love movie not not able enjoy film like cartoon love movie fan original cartoon not able enjoy film recommend movie everyone enjoys cartoon recommend movie everyone like animation fan original cartoon not able enjoy film recommend movie everyone like animation fan original cartoon not able enjoy filmi huge fan series
Movies_&_TV,5.0,0,remember sitting theater movie saying oh god funniest movie seen long time know funny watching thought funny knew laughing also remember fact comedy could watch glad remember laughing long time movie really funny laughing long time definitely good movie not say enough enjoyed glad not say enough good movie really enjoyed glad recommend movie anyone enjoys comedy looking good story funny movie sure make laugh acting good character good
Movies_&_TV,5.0,1,james cameron possibly given movie new life movie not compare visual sensory extravaganza going theater feel worthwhile movie possibly closest could get experiencing life could possibly another planet constantly amazed little detail like shrinking plant lizard parachute thing bioconnection lifeforms many little thing within movie story not unique scifi perspective better story enders game example movie done create benchmark new genre computer generated movie benchmark detail production quality possibly first time seen movie despite lukewarm story still focused movie left theater feeling experienced new civilization took time digest saw within movie may another trek theater look finer detail forest strong ecofriendly antiwar message throughout movie good bad guy clearly defined one monumental work definitely worth watching
Movies_&_TV,5.0,1,powerful movie never big fan jim carrey movie great play character much sensitivity apart humor apparently movie never big success u could subject close comfort brings mind story gurdjieff evil magician movie show truman really not control anything orchestrated like like think top food chain control life truman believe make real choice free little know life cage keep truman discovering truth medium employed constantly shape opinion suppress questioning reality life scary parallel today world mainstream medium manufactured opinion poll act like ancient greek chorus shaping public opinion way controller wish definitely top movie not disappoint wakeup call question one reality whether one machine playing script written someone else
Movies_&_TV,4.0,0,put mel gibson joaquin phoenix movie nice twist classic one dvd also must collection great addition collection gibson fan movie worth price admissiona good movie love fact comedy watch againgood movie not great think acting better really good story line enjoy scene woman trying get divorce exhusband reason like movie lot action action scene watch give not go wrong one goodthis great story group boy adventure life acting good writing well written watched series several time
Movies_&_TV,5.0,0,not everyone fall love island best part film crew ability enjoy wonder island really look land way make seem like realize beautiful people island island quality make beautiful film shot camera better anything else term sound color camera angle color gorgeous beautiful film not fall dark category reason like film amazing cast also film made show people beauty island never saw film really not expecting great film really enjoyed boat scene took place island boat scene best part film great scene
Movies_&_TV,2.0,1,best thing dvd chance introduced wonderful music beyond standard repertory someone forever seeking something not heard score something revelation greatly credit william christie superb group singer piau naouri doustrac piolino lehtipuu fully engaged demonstrated much fine singing beyond three tenor world however staging soooo tiresome start amusingly white projection end built like three tier cake dancer singer coming going unfortunately realize going happen singer mainly forefront dancing projection going background non stop sure theater might distracting video least camera focus mainly singer ignore extraneous business aria curious music seriously explore music cd however option view borrowed copy make sure know getting not cheap not wonderful music would tossed long ago
Movies_&_TV,3.0,1,movie got smacked hilt critic usually sign movie good fact not amazing movie not expect masterpiece not bad way measurement ofcourse flim deal stereotype working mother write predictable feminism character kate reddy played sarah know come across genuine nice person even though kate upmarket job lot problem face universal lack time spend kid bos calling work thought special night partner jealous colleague like unfortunately friend allison trotted give hardline menhateus mantra film try mock stayathome mother stereotyping stayathome mother break workingmother stereotype recover good interplay sjp pierce brosnan kate deal flirtatious supportive superior leave movie feeling sorry situation kate find plight modern working people rushing life character bit onedimensional meant demeaning although ever meant comical
Movies_&_TV,2.0,0,loved loved day film festival documentary must filmmaker dvd release good also bought tshirt version received fan film dvd release definitely one favorite not know ending really looking forward ending highly recommend filmmakeri loved movie dvd dvd not going tell movie good watched time love watching watch im going buy wish money never heard movie really excited see watching watching watching im going buy watching
Movies_&_TV,5.0,0,hogan heroe continue movie continue great addition collection say point buying dvd not like fan comic book movie love not not wait see next installment not fan comic book movie buy movieit bit stretch say movie masterpiece movie actor great job role story full twist turn acting amazing acting not faint heart acting not faint heart movie based book great movie not wait next installmentit great movie watched last night would recommend anyone like action
Movies_&_TV,4.0,1,sandra bullock play lucy activist lawyer following parent footstep end roped gig working real estate conglomerate headed brother wade george played nebbishy good hugh grant promiscuous manchild younger brother always fall assistant want assistant lawyer not attracted lucy end fitting bill lucy not terribly likable shes uptight slightly histrionic seemingly going nowhere career george get along well nail chalkboard george likable he charming nonthreatening putz relies lucy every little detail revealing selfdoubting selfdeprecating man begin change he challenged lucy strength conscience two become unlikely friend point realize really care george playboy cant really deal feeling straightforward fashion hurt lucy determines give two week notice oho there title end george grows stand older brother parent late regain woman love likable love story set nyc narrative stick tight bullock grant end real chemistry
Movies_&_TV,1.0,1,superexcited original film released bluray news arrived lucas altering adding new dialogue whole noooo sequence muchballyhooed viewer somewhat fit sith jedi absolutely not original scene vader quietly watch palpatine attempt murder luke change heart much powerful vader make decision complete silence considering anakin depicted hotshot motormouth prequels make silence original cut jedi much powerful jedi lucas change music end totally ruined childhood memory watching battered old vhs look mr lucas writereditor career hobby understand creating something wonderful always wondering could made better seriously though please stop created amazing fictional world became bigger anyone could ever dreamed cultural phenomenon forever changed film life fan ruin good thing deal altered pray not alter obviously mr lucas not praying hard enough
Movies_&_TV,4.0,0,review written say movie good one mean movie mustsee whole family watching since released dvd still one favorite movie recommend everyone want great movie great actor great music great acting buy movie one movie keep laughing hour like action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action action
Movies_&_TV,5.0,0,usual suspect one best movie ever made character well drawn story welltold funny moment not funny good film one would watch againthe series cancelled network september cancelled think show canceled producer make deal syndication company syndicated syndication company owned syndication company want sell show looking way get syndication company put show air think would good thing would nice would put air would hard get air would sell weekly basis would problem think good idea not think put air show going air
Movies_&_TV,1.0,1,glad not one found movie ridiculously boring illpaced also glad kip pardue disappeared film since presence ink stain anything graced dull flick not favor sure racing sequence exciting overdone glossy lose edge become preposterous eyesoars remainder cast also mess estella warren make pretty bland romantic interest cute enough also ridiculously dull sylvester stallone never talented area not bring glimmer promise mustered overrated boxing flick instead grumble film merely tolerating shimmer light come predictably catty gina gershon always delight regardless fact not seem play one shade character end tiresome bore far worth price admission easily one worst film offer saying lot considering year also birthed travesty glitter jurassic park iii swordfish one
Movies_&_TV,5.0,1,watched original series teenager not sure expect reincarnation american icon say not prepared next two hour familiarity well twist turn several shock tossed stew time said could change original storyline end credit began music knew well said exciting made sense sad scene many heroic moment face death enterprise marvel behold could see four hundred federation representative could fit flagship actor noble job living legend twist love interest well see self go see lot star trek lore tucked away brain prepared unnerved know little original series film give good introduction mythology part culture last year perfect no came close
Movies_&_TV,3.0,0,one thing clear movie exercise class lot class class important part film especially important class perfect way enjoy movie not seen probably want not seen already probably want skip class go elsewhere not seen already probably want watch movie fan type movie might want buy fan martial art might want watch fan martial art might want watch movie fan martial art might want watch movie conclude great movie best part movie way move along story well told character interesting
Movies_&_TV,5.0,0,star movie want watch originality acting story story story acting superb acting superb story superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb movie superb
Movies_&_TV,3.0,1,th day christmas going review tna final resolution kazjames storm match worked protect storm injured rib fine tv style match unfortunately ppv xdivision title match rvd kenny king bit sloppy time fine tv style match unfortunately ppv world tag team title match chavo guerrero hernandez joey ryan matt morgan not bad bit sloppy time tv style match ppv match see pattern bully rayaustin aries match good match even bad finish knocksout title match tara mickie james pretty good match even see much jesse man tag team match kurt angle samoa joe garett bischoff wes briscoe four member ace doc devon masked man masked man another solid unspectacular match aj styleschristopher daniel match really good match crowd no favor shame story night world title match jeff hardy bobby roode another good match hurt crowd give ppv
Movies_&_TV,3.0,1,movie funny part time wouldnt say good funny moment also stupid non funny moment movie pretty funny throughout whole movie one hit miss part laughing till almost cried part not funny one parody sci fi movie mainly mile last focused horror parody movie sign ring mile last film movie parody diffrent horror film film popular culture parody sci fi fan first two get one complete trilogy havnt seen others thought rent youll get couple good laugh also not agree review say funny part movie commercial showed funny part saw not commercial one commercial micheal jackson part not funny not really micheal jackson micheal jackson imitator overall give half star pretty good
Movies_&_TV,5.0,0,ever man could done movie guy agree reviewer script directing better movie still think not good film movie not good acting not good not like fact female character liked rachel weisz liked fact one could better man movie thought really much part man movie fact one could better man much movie best acting movie good one watch looking good film watch check movie mind jamie lee curtis good movie looking good movie watch check movie robert lee james mcavoy
Movies_&_TV,4.0,0,story line farfetched interesting twist original movie major plot twist worth watching movie great moving movie great cast acting good directing good story great movie entertaining movie seen long time recommend movie good movie enjoyed movie not sure would watch liked great movie lot action great story not big others still fun would recommend anyone like watch action movie fan action movie movie not serious not serious fun movie would recommend movie anyone like watch action movie fan action movie movie
